id_code,model,method,degradation,level,variant,stability,insertion_auc
64ac539f58cb,resnet50,gradcam,blur,high,clahe,0.2887628032723681,0.27698119146128497
64ac539f58cb,resnet50,gradcam,blur,high,genai,0.7363314852294998,0.5248451476295789
64ac539f58cb,resnet50,gradcam,exposure,low,raw,0.6169796531941995,0.8149252573649088
64ac539f58cb,resnet50,gradcam,exposure,low,clahe,0.8016900770520239,0.43196178674697877
64ac539f58cb,resnet50,gradcam,exposure,low,genai,0.5754505059043101,0.7265168398618697
64ac539f58cb,resnet50,gradcam,exposure,mid,raw,0.7580520631800085,0.8163644711176555
64ac539f58cb,resnet50,gradcam,exposure,mid,clahe,0.7507611063322048,0.2817448894182841
64ac539f58cb,resnet50,gradcam,exposure,mid,genai,0.717317598895133,0.5830534766117732
64ac539f58cb,resnet50,gradcam,exposure,high,raw,0.7503955253911389,0.5262797524531683
64ac539f58cb,resnet50,gradcam,exposure,high,clahe,0.3776113493647679,0.2547315366566181
64ac539f58cb,resnet50,gradcam,exposure,high,genai,0.6760131560332175,0.3276042476296424
64ac539f58cb,resnet50,gradcam,noise,low,raw,0.7809496365390055,0.6470103845000267
64ac539f58cb,resnet50,gradcam,noise,low,clahe,0.6699945337307278,0.5068518390258153
64ac539f58cb,resnet50,gradcam,noise,low,genai,0.5951021887564559,0.36979718854029975
64ac539f58cb,resnet50,gradcam,noise,mid,raw,0.5968924020354268,0.5990865419308344
64ac539f58cb,resnet50,gradcam,noise,mid,clahe,0.6429230000498953,0.4466852262616158
64ac539f58cb,resnet50,gradcam,noise,mid,genai,0.4110731902077053,0.4492516398429871
64ac539f58cb,resnet50,gradcam,noise,high,raw,0.4713055747006579,0.528985646367073
64ac539f58cb,resnet50,gradcam,noise,high,clahe,0.6510424258899339,0.28120487804214156
64ac539f58cb,resnet50,gradcam,noise,high,genai,0.5832594759028115,0.4783135344584783
81371b0c01ad,resnet50,gradcam,blur,low,raw,0.7528741086200982,0.8097337802251181
81371b0c01ad,resnet50,gradcam,blur,low,clahe,0.7344220337621352,0.4783707618713378
81371b0c01ad,resnet50,gradcam,blur,low,genai,0.7627643135153223,0.7809627105792363
81371b0c01ad,resnet50,gradcam,blur,mid,raw,0.8261165839966627,0.7810119618972143
81371b0c01ad,resnet50,gradcam,blur,mid,clahe,0.5323945710037178,0.4194343174497286
81371b0c01ad,resnet50,gradcam,blur,mid,genai,0.8217022249686767,0.7873781522115071
