id_code,model,method,degradation,level,variant,stability,insertion_auc
885fa5fc5da8,resnet50,gradcam,exposure,mid,genai,0.5774137788277368,0.8692564497391382
885fa5fc5da8,resnet50,gradcam,exposure,mid,cold_diff,0.627507567059505,0.8963984310626982
885fa5fc5da8,resnet50,gradcam,exposure,mid,swinir_gan,0.6099639875818145,0.8941387573877969
885fa5fc5da8,resnet50,gradcam,exposure,mid,ddpm,-0.07895694307535497,0.061038093579312155
885fa5fc5da8,resnet50,gradcam,exposure,mid,ddpm_path,0.5796832938036783,0.7944842070341112
885fa5fc5da8,resnet50,gradcam,exposure,high,raw,0.24415966754197863,0.7551682859659196
885fa5fc5da8,resnet50,gradcam,exposure,high,clahe,0.07199093110567813,0.7406060626109441
885fa5fc5da8,resnet50,gradcam,exposure,high,genai,0.44009329018959314,0.6995249648888905
885fa5fc5da8,resnet50,gradcam,exposure,high,cold_diff,0.5120737002424808,0.8637665808200836
885fa5fc5da8,resnet50,gradcam,exposure,high,swinir_gan,0.5038001103312398,0.8161808639764785
885fa5fc5da8,resnet50,gradcam,exposure,high,ddpm,0.22228382549604087,0.07633359866837659
885fa5fc5da8,resnet50,gradcam,exposure,high,ddpm_path,0.4070175519820155,0.7047491898139319
885fa5fc5da8,resnet50,gradcam,noise,low,raw,0.579055853438044,0.7962980469067893
885fa5fc5da8,resnet50,gradcam,noise,low,clahe,0.47545134729321364,0.7967733214298883
885fa5fc5da8,resnet50,gradcam,noise,low,genai,0.6328318253318342,0.9132174104452133
885fa5fc5da8,resnet50,gradcam,noise,low,cold_diff,-0.04724206657168661,0.6980370124181111
885fa5fc5da8,resnet50,gradcam,noise,low,swinir_gan,0.6306464817509121,0.8782984773317972
885fa5fc5da8,resnet50,gradcam,noise,low,ddpm,0.18641782678595986,0.0662787165492773
885fa5fc5da8,resnet50,gradcam,noise,low,ddpm_path,0.654695420441849,0.8252780636151631
885fa5fc5da8,resnet50,gradcam,noise,mid,raw,0.4654588338156455,0.5757971415917079
885fa5fc5da8,resnet50,gradcam,noise,mid,clahe,0.3776193606286279,0.4474391599496206
885fa5fc5da8,resnet50,gradcam,noise,mid,genai,0.6325616394545504,0.9281423777341843
885fa5fc5da8,resnet50,gradcam,noise,mid,cold_diff,-0.39429566699587276,0.17732326835393905
885fa5fc5da8,resnet50,gradcam,noise,mid,swinir_gan,0.4581419028802155,0.6992182056109111
885fa5fc5da8,resnet50,gradcam,noise,mid,ddpm,0.24595891032129874,0.06236701067537069
885fa5fc5da8,resnet50,gradcam,noise,mid,ddpm_path,0.5821124979796704,0.8035158465305965
885fa5fc5da8,resnet50,gradcam,noise,high,raw,0.2149091602352903,0.1182665171722571
885fa5fc5da8,resnet50,gradcam,noise,high,clahe,0.064805036791977,0.1578066017478704
885fa5fc5da8,resnet50,gradcam,noise,high,genai,0.2758602797510007,0.8254875133434931
885fa5fc5da8,resnet50,gradcam,noise,high,cold_diff,-0.2536580259387601,0.04774918692807356
885fa5fc5da8,resnet50,gradcam,noise,high,swinir_gan,-0.07964987751706924,0.10097698718309402
885fa5fc5da8,resnet50,gradcam,noise,high,ddpm,0.3023353126429057,0.0713088046759367
885fa5fc5da8,resnet50,gradcam,noise,high,ddpm_path,-0.04916484724833452,0.3965134720007578
76c0c7e1b6cb,resnet50,gradcam,blur,low,raw,0.28634822754435185,0.2532124408831199
76c0c7e1b6cb,resnet50,gradcam,blur,low,clahe,0.202557579545559,0.31787291169166565
76c0c7e1b6cb,resnet50,gradcam,blur,low,genai,0.001292266905416518,0.0397949879678587
76c0c7e1b6cb,resnet50,gradcam,blur,low,cold_diff,0.35499454998179714,0.5221930854022503
76c0c7e1b6cb,resnet50,gradcam,blur,low,swinir_gan,-0.23340942463098208,0.09440818087508282
76c0c7e1b6cb,resnet50,gradcam,blur,low,ddpm,0.0777669682203972,0.2630765748520692
76c0c7e1b6cb,resnet50,gradcam,blur,low,ddpm_path,0.21661301725272353,0.18600909585754077
76c0c7e1b6cb,resnet50,gradcam,blur,mid,raw,-0.31971339680875444,0.08134486190974713
76c0c7e1b6cb,resnet50,gradcam,blur,mid,clahe,-0.3529492455381921,0.17653412173191704
76c0c7e1b6cb,resnet50,gradcam,blur,mid,genai,0.10741674761949502,0.03579128418738643
76c0c7e1b6cb,resnet50,gradcam,blur,mid,cold_diff,-0.15190666820014992,0.17305060122162105
76c0c7e1b6cb,resnet50,gradcam,blur,mid,swinir_gan,-0.24150205147654696,0.15378648589054747
76c0c7e1b6cb,resnet50,gradcam,blur,mid,ddpm,-0.013222068976621608,0.24443046649297076
76c0c7e1b6cb,resnet50,gradcam,blur,mid,ddpm_path,-0.21735029670328668,0.08791441659753522
76c0c7e1b6cb,resnet50,gradcam,blur,high,raw,-0.1883452458701012,0.1551471494138241
76c0c7e1b6cb,resnet50,gradcam,blur,high,clahe,-0.31563838416351814,0.23334587837258974
76c0c7e1b6cb,resnet50,gradcam,blur,high,genai,-0.19367093827836016,0.14695303179323677
76c0c7e1b6cb,resnet50,gradcam,blur,high,cold_diff,-0.2736025651276106,0.17861760842303434
76c0c7e1b6cb,resnet50,gradcam,blur,high,swinir_gan,-0.015396565561921477,0.13761388100683689
76c0c7e1b6cb,resnet50,gradcam,blur,high,ddpm,0.08219955998720008,0.27261829674243926
76c0c7e1b6cb,resnet50,gradcam,blur,high,ddpm_path,-0.30190153351422944,0.22472025901079182
76c0c7e1b6cb,resnet50,gradcam,exposure,low,raw,0.458470379039044,0.5567512635762493
76c0c7e1b6cb,resnet50,gradcam,exposure,low,clahe,0.3231717522853977,0.4115368505318959
76c0c7e1b6cb,resnet50,gradcam,exposure,low,genai,-0.1575191792901831,0.0774128321558237
76c0c7e1b6cb,resnet50,gradcam,exposure,low,cold_diff,0.40158507761008605,0.45830501131713397
76c0c7e1b6cb,resnet50,gradcam,exposure,low,swinir_gan,-0.2682794772017603,0.04726253841072322
76c0c7e1b6cb,resnet50,gradcam,exposure,low,ddpm,0.2558579375194146,0.2686083197593689
76c0c7e1b6cb,resnet50,gradcam,exposure,low,ddpm_path,0.05948075422284438,0.28468793301532663
76c0c7e1b6cb,resnet50,gradcam,exposure,mid,raw,0.43085372935955,0.3060166324178378
76c0c7e1b6cb,resnet50,gradcam,exposure,mid,clahe,-0.08768341750345673,0.2837156311919292
76c0c7e1b6cb,resnet50,gradcam,exposure,mid,genai,-0.3532651320254718,0.03857256400709351
76c0c7e1b6cb,resnet50,gradcam,exposure,mid,cold_diff,-0.09255330833205822,0.2144994291166464
76c0c7e1b6cb,resnet50,gradcam,exposure,mid,swinir_gan,0.3380527425417132,0.05110564958304167
76c0c7e1b6cb,resnet50,gradcam,exposure,mid,ddpm,-0.06437307446579942,0.22132662410537401
76c0c7e1b6cb,resnet50,gradcam,exposure,mid,ddpm_path,-0.1286562553590327,0.06166483561197916
76c0c7e1b6cb,resnet50,gradcam,exposure,high,raw,-0.18272710870073286,0.10611081061263879
76c0c7e1b6cb,resnet50,gradcam,exposure,high,clahe,-0.010980396915189218,0.22021777518093585
76c0c7e1b6cb,resnet50,gradcam,exposure,high,genai,-0.3879909283209985,0.07989919086297351
76c0c7e1b6cb,resnet50,gradcam,exposure,high,cold_diff,0.22110567325972252,0.36330754309892654
76c0c7e1b6cb,resnet50,gradcam,exposure,high,swinir_gan,0.03479191542443406,0.2039750392238299
76c0c7e1b6cb,resnet50,gradcam,exposure,high,ddpm,-0.20331385211202443,0.24271210531393686
76c0c7e1b6cb,resnet50,gradcam,exposure,high,ddpm_path,-0.4477521829742418,0.08939941568921009
76c0c7e1b6cb,resnet50,gradcam,noise,low,raw,0.00195292658418709,0.41236727709571513
76c0c7e1b6cb,resnet50,gradcam,noise,low,clahe,-0.0854325198794537,0.3291375607252121
76c0c7e1b6cb,resnet50,gradcam,noise,low,genai,-0.0399370496059665,0.13742049460609754
76c0c7e1b6cb,resnet50,gradcam,noise,low,cold_diff,-0.24480951192265468,0.20867251108090085
76c0c7e1b6cb,resnet50,gradcam,noise,low,swinir_gan,-0.09026008975212921,0.1098707500845194
76c0c7e1b6cb,resnet50,gradcam,noise,low,ddpm,-0.09897722910930981,0.25910866633057594
76c0c7e1b6cb,resnet50,gradcam,noise,low,ddpm_path,0.06137168216548911,0.1523389596181611
76c0c7e1b6cb,resnet50,gradcam,noise,mid,raw,-0.2103865462483442,0.26096719925602274
76c0c7e1b6cb,resnet50,gradcam,noise,mid,clahe,-0.0414692663250266,0.3253085071841876
76c0c7e1b6cb,resnet50,gradcam,noise,mid,genai,-0.12045142804603425,0.07132178219035268
76c0c7e1b6cb,resnet50,gradcam,noise,mid,cold_diff,-0.20129933553300094,0.17676672004163266
76c0c7e1b6cb,resnet50,gradcam,noise,mid,swinir_gan,-0.19696287568986354,0.19242820243040726
76c0c7e1b6cb,resnet50,gradcam,noise,mid,ddpm,0.1394847219271815,0.23921314006050423
76c0c7e1b6cb,resnet50,gradcam,noise,mid,ddpm_path,-0.2857905382427279,0.21448393041888875
76c0c7e1b6cb,resnet50,gradcam,noise,high,raw,-0.22362062795060958,0.11803861241787673
76c0c7e1b6cb,resnet50,gradcam,noise,high,clahe,-0.3687722481371398,0.22346792096892992
76c0c7e1b6cb,resnet50,gradcam,noise,high,genai,-0.24638700421017848,0.04890480218455195
76c0c7e1b6cb,resnet50,gradcam,noise,high,cold_diff,-0.1456724845068456,0.06999847659220297
76c0c7e1b6cb,resnet50,gradcam,noise,high,swinir_gan,0.18480951668579568,0.08073044009506702
76c0c7e1b6cb,resnet50,gradcam,noise,high,ddpm,-0.08786317166059145,0.21671080067753792
76c0c7e1b6cb,resnet50,gradcam,noise,high,ddpm_path,-0.1572905953291249,0.2399801197151343
904b03ad5594,resnet50,gradcam,blur,low,raw,0.43620494652089836,0.650237820049127
904b03ad5594,resnet50,gradcam,blur,low,clahe,0.11228921854073975,0.25989787355065347
904b03ad5594,resnet50,gradcam,blur,low,genai,0.43950856262779264,0.6367621600627901
904b03ad5594,resnet50,gradcam,blur,low,cold_diff,0.5646436773488923,0.5641425127784411
904b03ad5594,resnet50,gradcam,blur,low,swinir_gan,0.4026016055888508,0.4384766831994057
904b03ad5594,resnet50,gradcam,blur,low,ddpm,0.5196141909274762,0.07125904392451046
904b03ad5594,resnet50,gradcam,blur,low,ddpm_path,0.5415689423023352,0.656280352671941
904b03ad5594,resnet50,gradcam,blur,mid,raw,0.3646245468886887,0.4556721796592077
904b03ad5594,resnet50,gradcam,blur,mid,clahe,-0.1333642997432155,0.26354904075463614
904b03ad5594,resnet50,gradcam,blur,mid,genai,0.4972559017091961,0.4001890515287717
904b03ad5594,resnet50,gradcam,blur,mid,cold_diff,0.44390413219786967,0.3312120656172434
904b03ad5594,resnet50,gradcam,blur,mid,swinir_gan,0.1255122293343315,0.3088235745827357
904b03ad5594,resnet50,gradcam,blur,mid,ddpm,0.5310615512162044,0.08451999860505262
904b03ad5594,resnet50,gradcam,blur,mid,ddpm_path,0.30748621016853944,0.44871726681788765
904b03ad5594,resnet50,gradcam,blur,high,raw,0.010132443904106458,0.38353740721941
904b03ad5594,resnet50,gradcam,blur,high,clahe,0.1062231551448334,0.3504269480705261
904b03ad5594,resnet50,gradcam,blur,high,genai,0.24324209794440416,0.2819226334492365
904b03ad5594,resnet50,gradcam,blur,high,cold_diff,-0.1050496784630012,0.30723568995793665
904b03ad5594,resnet50,gradcam,blur,high,swinir_gan,0.01817603139745287,0.19667306120196976
904b03ad5594,resnet50,gradcam,blur,high,ddpm,0.24214251109439525,0.08268009821573895
904b03ad5594,resnet50,gradcam,blur,high,ddpm_path,0.4088410289736445,0.2699303021033605
904b03ad5594,resnet50,gradcam,exposure,low,raw,0.39055664834447706,0.6853370547294618
904b03ad5594,resnet50,gradcam,exposure,low,clahe,0.711974312524424,0.6472007234891256
904b03ad5594,resnet50,gradcam,exposure,low,genai,0.49974910041433224,0.6593550582726796
904b03ad5594,resnet50,gradcam,exposure,low,cold_diff,0.7231966778876628,0.6509979367256165
904b03ad5594,resnet50,gradcam,exposure,low,swinir_gan,0.5459181131214805,0.5385487173994381
904b03ad5594,resnet50,gradcam,exposure,low,ddpm,0.26242324158714875,0.11430393432577449
904b03ad5594,resnet50,gradcam,exposure,low,ddpm_path,0.67867716994924,0.716049672663212
904b03ad5594,resnet50,gradcam,exposure,mid,raw,0.11664081996638496,0.5470092584689458
904b03ad5594,resnet50,gradcam,exposure,mid,clahe,0.5592135942644786,0.5661464845140775
904b03ad5594,resnet50,gradcam,exposure,mid,genai,0.45374927117204134,0.5096943393349648
904b03ad5594,resnet50,gradcam,exposure,mid,cold_diff,0.32507702105401437,0.5096030662457148
