degradation,level,id_code,raw_psnr,raw_ssim,clahe_psnr,clahe_ssim,genai_psnr,genai_ssim,cold_diff_psnr,cold_diff_ssim,swinir_gan_psnr,swinir_gan_ssim,ddpm_psnr,ddpm_ssim,ddpm_path_psnr,ddpm_path_ssim
blur,low,65e530ee2e79,34.66235465901107,0.8770199,19.830256753929735,0.74691087,35.524446557100966,0.8947633,34.407843546676474,0.8733501,33.7128616635863,0.8545434,10.123226220746641,0.029481104,34.51902784869591,0.87134624
blur,low,2cceb07ff706,31.778162803601084,0.8914644,21.91931670572789,0.6222472,34.74885188741194,0.87413234,34.15369681838656,0.8734722,31.654572857826466,0.8766189,8.427086362664825,0.021264136,33.96874612790001,0.8808544
blur,low,731b19a460ad,31.46420793768831,0.87490827,22.170920615068844,0.676857,34.04423185301758,0.8727112,33.54947038820395,0.867203,31.150817008869517,0.84818393,9.305996933671745,0.025686642,33.130523061338025,0.8705206
blur,low,ab653b8554c0,30.056365144670707,0.85672235,21.29156787295434,0.62002355,32.71189392406506,0.8385632,32.78866827866055,0.8308141,29.855676935442915,0.84060603,8.438202294392704,0.0232808,31.785772897797454,0.848754
blur,low,3f3de2a6b0f5,34.789765585662536,0.88682145,20.263481745591974,0.7324648,35.70985582481913,0.90087175,34.24182026919831,0.87645406,33.619503232691265,0.86303765,9.433284284791718,0.027481064,34.44280248264485,0.8829675
blur,low,cbf0394039f8,33.33376561976414,0.92046314,20.982979153820676,0.7187247,35.8950541237334,0.89694935,35.87506120450035,0.9091964,32.972822046010954,0.9009207,8.956654275570184,0.023688937,35.63050088962423,0.9113214
blur,low,cc12453ea915,33.32127555753543,0.8823919,21.196332718335675,0.6465824,34.742033712383936,0.85911417,34.76981665429293,0.862313,32.947081970596095,0.8590584,8.485768910874663,0.0207579,34.41596265403796,0.86203104
blur,low,1e4b3b823b95,33.45974585486544,0.9077985,21.915378183681746,0.76819247,35.05531359216651,0.91514516,34.221919167918486,0.894856,32.550346924846636,0.88371825,11.073600983706381,0.03321134,33.76805359134544,0.89744145
blur,low,62318d514160,32.15710789505196,0.9010608,19.566980762121972,0.5973129,34.73137811596483,0.86545044,34.63971319607876,0.87502795,31.75946369201968,0.87311214,8.351737036864648,0.020338066,33.68448680738058,0.8733988
blur,low,555d0bef3c5b,30.940769727010363,0.8617592,21.27176652365542,0.6608348,33.66985088272241,0.8616248,33.15983809897097,0.84483176,30.90396515450791,0.8446448,9.620890631265063,0.027958348,32.88864247639728,0.8555996
blur,low,1b4625877527,31.205006436509557,0.8883311,22.152588859810876,0.6356971,35.082914606920774,0.88013554,33.74741035145996,0.8753994,30.84800085055306,0.86911297,8.70028206446179,0.022149628,33.627635920683794,0.87761956
blur,low,22325552a4e3,32.02460572365142,0.8992117,21.449139679076236,0.627953,34.36930939338253,0.8510027,34.481774049195224,0.8725691,31.589410943647657,0.8725706,8.14502662902884,0.02078585,33.43686759737124,0.8686821
blur,low,a3802934bad7,36.46262573604175,0.90665627,22.099287360997923,0.7365566,36.06769526526769,0.8905866,36.001300961874975,0.8810099,35.21083871282124,0.8870527,9.187395799944106,0.025085568,35.71748162067416,0.88720495
blur,low,a6c9e96a10d7,35.5238793698413,0.89008254,22.225111926038835,0.75335264,34.797759141719084,0.88178945,34.93276019891859,0.87376136,22.570176942298396,0.8126223,10.07158099365149,0.0288643,34.470874121384696,0.8754434
blur,low,3730c322d35b,30.014903756536327,0.8486097,20.999068396593238,0.5826326,32.598477408720086,0.83876544,32.465691105907815,0.8274161,29.83056457012131,0.8288571,8.493329184668822,0.022470556,31.85098409104913,0.8401735
blur,low,ab686895533e,28.816932784545784,0.7979161,21.243046256198397,0.60108334,31.391175605910867,0.8077964,31.260222673448027,0.79462,28.367551807547247,0.77497727,9.032224227337547,0.025684467,30.28900618121569,0.8023283
blur,mid,9b70f84400af,27.933049646116892,0.81219274,18.230374490277093,0.55147904,29.627456961764643,0.8394964,31.728432570459137,0.86428076,27.70654830546578,0.81039506,8.116697812240044,0.018791996,29.517598587740622,0.84859234
blur,mid,3f3de2a6b0f5,30.937217535222743,0.82727313,20.042768549079696,0.697753,31.971958914813676,0.8354928,33.32247410596028,0.8383766,30.674766420211416,0.8195429,9.39623810408795,0.026151327,31.518920640814887,0.83585185
blur,mid,bcd503c726ba,25.162533854482547,0.76159,18.582317809651173,0.51776373,26.968979742472662,0.7064462,32.04920434500193,0.80966026,25.0120050697635,0.74439603,8.44171238620881,0.021095483,28.72598342854745,0.77518725
blur,mid,944a233fbf8e,26.787811198653305,0.80127245,18.782009342908403,0.5734624,27.943650071502226,0.7650867,33.388722596806666,0.84612226,26.684298475674378,0.7899366,8.455297750870773,0.022669889,30.454321737835222,0.8218021
blur,mid,b2748ac28fc1,27.23710523506607,0.7507696,19.39698012692205,0.5561395,28.842933882878672,0.773235,33.00999708030183,0.8213823,27.128860274325334,0.7341097,8.813420550410765,0.023418793,30.52352491000927,0.791126
blur,mid,a4359815f152,32.80604971514933,0.85947615,19.80401615858488,0.71947163,33.50517690340412,0.86605173,34.57884705540407,0.86784106,29.540470736315797,0.8304747,8.67510747063511,0.023705505,33.24882439489029,0.866437
blur,mid,750e0168399d,27.09636716519362,0.771374,20.328997338408513,0.37374946,28.512059827703577,0.81731796,34.392563118262,0.8860317,27.067531280208396,0.7779133,7.427003656262128,0.013172106,30.716072871995284,0.8526755
blur,mid,4246ed634f25,24.947329936565016,0.7835304,19.497334846588345,0.50375766,27.8911489645214,0.7459766,32.321448794782995,0.8260301,24.793834412547856,0.76724416,8.011945774856311,0.021212744,29.711891326417458,0.8086899
blur,mid,e3ab63dc9a60,25.81778508743721,0.79798967,19.477394719888,0.6052259,28.033383784789976,0.79436415,33.31901747798772,0.86473006,25.824871147161485,0.789666,8.86763551173476,0.025956308,30.421178682171657,0.83372253
